Number,City,Gender,Age,Income,Illness
140481,Austin,1,29,0,0
140482,Austin,0,44,0,0
140483,Austin,1,51,0,0
140484,Austin,1,27,0,0
140485,Austin,0,43,0,0
140486,Austin,0,37,0,0
140487,Austin,0,59,0,0
140488,Austin,0,60,0,0
140489,Austin,0,46,0,0
140490,Austin,0,57,1,0
140491,Austin,0,45,0,0
140492,Austin,0,35,1,1
140493,Austin,0,46,0,0
140494,Austin,0,27,0,0
140495,Austin,1,39,0,0
140496,Austin,0,47,0,0
140497,Austin,0,58,0,0
140498,Austin,1,60,0,0
140499,Austin,1,39,0,0
140500,Austin,0,40,1,0
140501,Austin,1,49,0,0
140502,Austin,0,55,0,0
140503,Austin,0,55,0,0
140504,Austin,1,55,0,0
140505,Austin,1,27,0,0
140506,Austin,1,27,0,0
140507,Austin,1,29,1,0
140508,Austin,0,28,0,0
140509,Austin,0,54,0,0
140510,Austin,0,37,0,0
140511,Austin,0,41,1,0
140512,Austin,1,27,0,0
140513,Austin,0,62,0,0
140514,Austin,0,29,0,0
140515,Austin,0,56,0,0
140516,Austin,0,47,0,0
140517,Austin,1,58,1,0
140518,Austin,0,46,0,0
140519,Austin,1,52,0,0
140520,Austin,0,53,1,0
140521,Austin,0,40,0,0
140522,Austin,1,41,0,0
140523,Austin,1,44,0,0
140524,Austin,1,60,1,0
140525,Austin,0,26,1,0
140526,Austin,1,44,1,0
140527,Austin,1,45,0,0
140528,Austin,0,37,0,0
140529,Austin,1,65,0,0
140530,Austin,1,52,0,0
140531,Austin,0,29,0,1
140532,Austin,0,45,0,0
140533,Austin,0,39,1,0
140534,Austin,1,36,0,0
140535,Austin,1,38,0,0
140536,Austin,0,27,1,0
140537,Austin,0,46,0,0
140538,Austin,0,37,0,0
140539,Austin,0,28,0,0
140540,Austin,0,29,0,0
140541,Austin,0,32,0,0
140542,Austin,1,59,1,0
140543,Austin,0,62,0,0
140544,Austin,1,32,0,0
140545,Austin,0,52,0,0
140546,Austin,0,37,0,0
140547,Austin,1,27,1,0
140548,Austin,0,61,0,0
140549,Austin,0,45,0,0
140550,Austin,1,49,1,0
140551,Austin,0,31,0,0
140552,Austin,1,53,0,0
140553,Austin,1,49,0,0
140554,Austin,1,39,0,0
140555,Austin,0,54,0,0
140556,Austin,0,31,0,0
140557,Austin,1,55,1,0
140558,Austin,0,53,1,0
140559,Austin,0,26,1,0
140560,Austin,0,40,0,0
140561,Austin,0,29,0,0
140562,Austin,1,46,1,0
140563,Austin,1,37,0,0
140564,Austin,1,58,0,0
140565,Austin,0,59,0,1
140566,Austin,1,62,1,0
140567,Austin,1,46,0,0
140568,Austin,0,50,0,0
140569,Austin,1,60,1,0
140570,Austin,0,26,0,0
140571,Austin,0,46,0,0
140572,Austin,1,63,0,1
140573,Austin,1,29,0,0
140574,Austin,1,56,0,0
140575,Austin,1,28,0,0
140576,Austin,0,50,0,0
140577,Austin,0,31,0,0
140578,Austin,0,36,0,0
140579,Austin,0,46,0,0
140580,Austin,0,58,1,0
140581,Austin,0,34,0,0
140582,Austin,1,59,0,0
140583,Austin,0,36,0,0
140584,Austin,0,62,0,0
140585,Austin,1,40,0,1
140586,Austin,0,59,1,0
140587,Austin,1,31,0,0
140588,Austin,0,26,0,0
140589,Austin,0,34,0,0
140590,Austin,0,30,1,0
140591,Austin,1,31,0,0
140592,Austin,0,29,0,0
140593,Austin,1,52,1,0
140594,Austin,0,53,0,0
140595,Austin,1,63,0,0
140596,Austin,0,50,0,0
140597,Austin,0,33,0,0
140598,Austin,1,33,1,0
140599,Austin,0,56,0,0
140600,Austin,1,28,0,0
140601,Austin,0,48,0,0
140602,Austin,1,49,0,0
140603,Austin,1,57,1,0
140604,Austin,0,27,0,0
140605,Austin,0,44,1,0
140606,Austin,0,55,0,0
140607,Austin,0,43,0,0
140608,Austin,0,42,0,0
140609,Austin,1,53,1,0
140610,Austin,0,42,0,0
140611,Austin,1,57,0,0
140612,Austin,0,27,1,0
140613,Austin,0,63,1,1
140614,Austin,0,39,0,0
140615,Austin,1,59,0,0
140616,Austin,1,60,1,0
140617,Austin,1,44,0,0
140618,Austin,1,46,0,0
140619,Austin,0,32,0,0
140620,Austin,0,60,1,0
140621,Austin,0,61,0,0
140622,Austin,1,51,0,0
140623,Austin,0,52,0,1
140624,Austin,0,46,0,0
140625,Austin,1,64,0,0
140626,Austin,0,62,0,0
140627,Austin,1,42,0,1
140628,Austin,0,55,0,0
140629,Austin,0,64,0,0
140630,Austin,1,44,0,1
140631,Austin,1,43,0,0
140632,Austin,1,52,0,0
140633,Austin,0,41,0,0
140634,Austin,0,26,0,0
140635,Austin,0,37,0,0
140636,Austin,0,55,0,0
140637,Austin,1,48,0,0
140638,Austin,0,55,0,0
140639,Austin,0,56,0,1
140640,Austin,0,27,0,0
140641,Austin,1,60,1,0
140642,Austin,0,62,0,0
140643,Austin,0,26,1,0
140644,Austin,1,56,0,0
140645,Austin,1,54,0,0
140646,Austin,0,64,0,0
140647,Austin,1,60,1,0
140648,Austin,0,47,0,1
140649,Austin,0,36,1,0
140650,Austin,1,32,0,0
140651,Austin,0,63,0,0
140652,Austin,1,53,0,0
140653,Austin,0,56,0,0
140654,Austin,1,50,0,0
140655,Austin,1,31,0,0
140656,Austin,1,32,0,0
140657,Austin,1,51,0,0
140658,Austin,0,47,0,0
140659,Austin,0,49,0,0
140660,Austin,0,38,0,0
140661,Austin,0,43,0,0
140662,Austin,0,49,0,0
140663,Austin,0,37,0,0
140664,Austin,0,60,0,0
140665,Austin,0,46,0,0
140666,Austin,1,42,0,0
140667,Austin,1,37,0,0
140668,Austin,0,56,0,0
140669,Austin,0,56,0,0
140670,Austin,1,32,1,0
140671,Austin,1,55,0,0
140672,Austin,1,32,0,0
140673,Austin,0,38,1,0
140674,Austin,0,50,0,0
140675,Austin,0,50,0,0
140676,Austin,0,46,1,0
140677,Austin,1,38,0,0
140678,Austin,1,52,0,0
140679,Austin,0,40,0,0
140680,Austin,1,40,0,0
140681,Austin,1,57,1,0
140682,Austin,1,62,1,0
140683,Austin,1,52,0,0
140684,Austin,0,47,0,0
140685,Austin,0,46,0,1
140686,Austin,1,42,0,0
140687,Austin,1,60,0,0
140688,Austin,1,32,0,0
140689,Austin,0,58,0,0
140690,Austin,1,56,0,0
140691,Austin,0,55,1,0
140692,Austin,0,54,1,0
140693,Austin,1,25,1,0
140694,Austin,0,40,0,0
140695,Austin,1,30,1,0
140696,Austin,1,33,0,0
140697,Austin,1,32,0,0
140698,Austin,1,31,0,0
140699,Austin,1,28,0,0
140700,Austin,0,31,0,0
140701,Austin,1,39,0,0
140702,Austin,1,26,0,0
140703,Austin,0,52,0,0
140704,Austin,1,30,0,0
140705,Austin,1,62,0,0
140706,Austin,0,54,0,0
140707,Austin,0,44,0,0
140708,Austin,1,39,0,0
140709,Austin,1,28,0,0
140710,Austin,0,39,0,0
140711,Austin,0,52,0,0
140712,Austin,0,43,0,0
140713,Austin,1,41,0,0
140714,Austin,1,46,1,0
140715,Austin,0,46,0,0
140716,Austin,1,34,0,0
140717,Austin,0,48,0,0
140718,Austin,1,32,1,0
140719,Austin,0,36,0,0
140720,Austin,0,41,0,0
140721,Austin,0,64,0,0
140722,Austin,0,31,1,0
140723,Austin,0,47,0,0
140724,Austin,0,56,0,0
140725,Austin,1,53,0,0
140726,Austin,1,53,0,1
140727,Austin,0,39,0,0
140728,Austin,0,34,0,0
140729,Austin,0,53,0,0
140730,Austin,0,50,0,0
140731,Austin,0,37,1,1
140732,Austin,1,41,0,0
140733,Austin,1,39,0,1
140734,Austin,1,51,0,0
140735,Austin,0,32,1,0
140736,Austin,1,42,1,0
140737,Austin,1,35,0,0
140738,Austin,1,43,0,0
140739,Austin,0,34,0,0
140740,Austin,0,40,0,0
140741,Austin,1,31,0,0
140742,Austin,0,60,0,0
140743,Austin,0,62,0,0
140744,Austin,1,34,0,0
140745,Austin,1,48,0,0
140746,Austin,1,30,1,0
140747,Austin,0,56,0,0
140748,Austin,1,41,0,0
140749,Austin,0,49,0,0
140750,Austin,1,38,0,0
140751,Austin,0,59,0,0
140752,Austin,1,33,0,0
140753,Austin,0,54,0,0
140754,Austin,1,61,0,0
140755,Austin,0,32,0,0
140756,Austin,1,53,0,0
140757,Austin,1,33,0,0
140758,Austin,1,60,0,0
140759,Austin,1,42,0,0
140760,Austin,1,52,1,0
140761,Austin,0,61,1,0
140762,Austin,0,34,1,0
140763,Austin,1,50,1,0
140764,Austin,1,26,0,0
140765,Austin,0,42,1,0
140766,Austin,0,55,0,1
140767,Austin,0,41,1,0
140768,Austin,0,31,0,0
140769,Austin,1,35,1,0
140770,Austin,0,38,0,0
140771,Austin,1,47,0,0
140772,Austin,0,65,1,0
140773,Austin,1,61,0,0
140774,Austin,0,40,0,0
140775,Austin,0,50,0,0
140776,Austin,1,50,1,1
140777,Austin,0,43,0,0
140778,Austin,0,42,0,0
140779,Austin,0,36,0,0
140780,Austin,0,34,0,0
140781,Austin,0,35,0,0
140782,Austin,1,31,1,0
140783,Austin,1,36,0,0
140784,Austin,0,30,0,0
140785,Austin,1,41,0,0
140786,Austin,1,30,0,0
140787,Austin,0,60,0,0
140788,Austin,0,47,1,0
140789,Austin,1,28,0,0
140790,Austin,0,58,0,0
140791,Austin,0,60,1,0
140792,Austin,1,46,1,0
140793,Austin,1,41,0,0
140794,Austin,0,42,0,0
140795,Austin,1,39,0,0
140796,Austin,0,32,0,0
140797,Austin,0,64,0,0
140798,Austin,0,62,1,0
140799,Austin,1,37,0,0
140800,Austin,0,32,0,0
140801,Austin,1,53,0,0
140802,Austin,0,61,0,0
140803,Austin,0,39,0,0
140804,Austin,1,62,0,1
140805,Austin,0,50,0,1
140806,Austin,0,51,1,0
140807,Austin,0,35,1,0
140808,Austin,0,47,0,0
140809,Austin,1,31,1,0
140810,Austin,1,62,0,0
140811,Austin,0,48,0,0
140812,Austin,0,40,1,0
140813,Austin,1,56,0,0
140814,Austin,1,49,0,1
140815,Austin,0,45,0,0
140816,Austin,1,58,0,0
140817,Austin,1,50,0,0
140818,Austin,1,32,0,0
140819,Austin,1,57,0,0
140820,Austin,0,34,0,0
140821,Austin,1,28,0,0
140822,Austin,0,40,0,0
140823,Austin,1,27,1,0
140824,Austin,1,35,0,0
140825,Austin,1,65,0,0
140826,Austin,1,39,1,0
140827,Austin,0,38,0,0
140828,Austin,0,55,0,1
140829,Austin,0,50,0,0
140830,Austin,1,28,0,0
140831,Austin,0,42,1,0
140832,Austin,1,38,0,0
140833,Austin,0,51,0,1
140834,Austin,0,58,0,1
140835,Austin,1,47,0,0
140836,Austin,0,43,0,1
140837,Austin,0,32,1,0
140838,Austin,0,27,0,0
140839,Austin,1,42,1,0
140840,Austin,1,43,0,0
140841,Austin,1,45,0,0
140842,Austin,1,29,1,0
140843,Austin,0,36,0,0
140844,Austin,0,28,0,0
140845,Austin,1,41,0,0
140846,Austin,0,62,1,0
140847,Austin,1,46,0,0
140848,Austin,0,33,1,0
140849,Austin,1,59,0,0
140850,Austin,0,56,0,0
140851,Austin,0,43,0,0
140852,Austin,0,27,1,0
140853,Austin,0,40,1,0
140854,Austin,0,47,0,0
140855,Austin,0,55,1,0
140856,Austin,0,38,1,0
140857,Austin,0,29,1,0
140858,Austin,0,43,0,0
140859,Austin,0,41,0,0
140860,Austin,1,60,0,0
140861,Austin,0,56,0,0
140862,Austin,0,38,0,0
140863,Austin,1,60,0,0
140864,Austin,0,35,0,1
140865,Austin,0,48,1,0
140866,Austin,0,27,0,0
140867,Austin,1,37,0,0
140868,Austin,0,30,0,0
140869,Austin,0,57,1,0
140870,Austin,1,30,0,0
140871,Austin,1,43,1,1
140872,Austin,0,25,1,0
140873,Austin,1,62,0,1
140874,Austin,0,39,0,0
140875,Austin,0,37,1,0
140876,Austin,0,43,0,0
140877,Austin,0,49,0,0
140878,Austin,1,57,0,0
140879,Austin,1,38,0,1
140880,Austin,0,41,0,0
140881,Austin,1,62,0,0
140882,Austin,0,38,0,0
140883,Austin,0,55,0,0
140884,Austin,0,43,0,0
140885,Austin,1,38,0,0
140886,Austin,0,26,1,1
140887,Austin,0,59,0,0
140888,Austin,1,50,0,0
140889,Austin,0,62,1,0
140890,Austin,1,57,0,0
140891,Austin,1,46,0,0
140892,Austin,1,42,1,0
140893,Austin,0,29,0,0
140894,Austin,1,42,0,0
140895,Austin,0,53,1,1
140896,Austin,0,42,1,0
140897,Austin,0,45,0,0
140898,Austin,0,56,0,0
140899,Austin,0,31,0,0
140900,Austin,0,30,1,0
140901,Austin,0,49,0,0
140902,Austin,0,32,1,0
140903,Austin,0,48,0,0
140904,Austin,1,32,1,0
140905,Austin,0,55,0,0
140906,Austin,0,61,0,0
140907,Austin,1,27,0,0
140908,Austin,0,51,0,0
140909,Austin,0,62,1,0
140910,Austin,1,64,0,0
140911,Austin,0,34,0,1
140912,Austin,1,51,1,0
140913,Austin,1,40,0,0
140914,Austin,1,34,0,0
140915,Austin,0,46,1,0
140916,Austin,0,38,1,0
140917,Austin,1,36,0,0
140918,Austin,0,29,0,0
140919,Austin,1,54,1,0
140920,Austin,0,43,0,0
140921,Austin,0,61,0,0
140922,Austin,0,38,0,0
140923,Austin,0,59,1,0
140924,Austin,1,65,0,0
140925,Austin,1,61,0,0
140926,Austin,0,33,0,0
140927,Austin,1,39,0,0
140928,Austin,0,62,0,0
140929,Austin,0,58,1,0
140930,Austin,1,49,1,0
140931,Austin,0,32,0,1
140932,Austin,0,44,0,0
140933,Austin,0,63,1,0
140934,Austin,0,54,0,0
140935,Austin,0,33,0,0
140936,Austin,0,64,0,0
140937,Austin,1,47,0,0
140938,Austin,1,48,0,0
140939,Austin,0,50,1,0
140940,Austin,1,63,1,0
140941,Austin,0,28,1,0
140942,Austin,0,46,0,0
140943,Austin,0,54,1,0
140944,Austin,1,48,0,0
140945,Austin,0,57,0,0
140946,Austin,0,50,1,0
140947,Austin,0,28,1,0
140948,Austin,1,26,1,0
140949,Austin,1,36,1,0
140950,Austin,0,33,0,0
140951,Austin,1,57,1,0
140952,Austin,1,32,0,0
140953,Austin,1,41,1,0
140954,Austin,1,45,1,0
140955,Austin,0,43,0,0
140956,Austin,1,50,0,0
140957,Austin,1,36,0,0
140958,Austin,0,33,0,1
140959,Austin,0,52,1,0
140960,Austin,0,59,0,0
140961,Austin,0,50,0,0
140962,Austin,1,33,0,0
140963,Austin,0,50,0,0
140964,Austin,1,60,0,0
140965,Austin,0,54,0,0
140966,Austin,0,50,0,0
140967,Austin,0,36,0,0
140968,Austin,1,51,1,0
140969,Austin,0,35,1,0
140970,Austin,1,36,0,0
140971,Austin,1,55,0,0
140972,Austin,1,35,0,0
140973,Austin,1,47,1,0
140974,Austin,0,59,0,0
140975,Austin,1,55,0,0
140976,Austin,1,52,1,0
140977,Austin,0,57,0,0
140978,Austin,1,34,0,0
140979,Austin,1,48,0,0
140980,Austin,0,28,1,0
140981,Austin,1,61,0,0
140982,Austin,1,45,1,0
140983,Austin,0,45,0,0
140984,Austin,0,58,0,0
140985,Austin,1,36,0,0
140986,Austin,1,43,0,0
140987,Austin,1,42,0,0
140988,Austin,0,31,1,0
140989,Austin,1,35,1,0
140990,Austin,0,49,0,0
140991,Austin,0,31,0,0
140992,Austin,1,47,0,0
140993,Austin,1,26,0,1
140994,Austin,1,43,1,1
140995,Austin,1,62,0,0
140996,Austin,1,37,0,0
140997,Austin,0,56,0,0
140998,Austin,1,33,1,0
140999,Austin,1,30,0,1
141000,Austin,1,46,0,0
141001,Austin,0,46,0,1
141002,Austin,0,34,0,0
141003,Austin,0,54,1,0
141004,Austin,1,37,0,0
141005,Austin,1,27,1,0
141006,Austin,0,37,0,0
141007,Austin,0,27,1,0
141008,Austin,1,49,0,0
141009,Austin,0,62,0,0
141010,Austin,1,55,1,0
141011,Austin,1,38,0,0
141012,Austin,0,36,0,0
141013,Austin,1,46,1,0
141014,Austin,0,39,0,0
141015,Austin,0,60,1,0
141016,Austin,1,56,0,0
141017,Austin,1,35,0,0
141018,Austin,1,26,1,0
141019,Austin,0,62,0,0
141020,Austin,0,58,0,1
141021,Austin,1,64,0,1
141022,Austin,1,60,0,0
141023,Austin,0,39,0,0
141024,Austin,0,27,0,0
141025,Austin,0,34,0,0
141026,Austin,1,46,1,0
141027,Austin,0,41,0,0
141028,Austin,1,37,0,0
141029,Austin,0,31,0,1
141030,Austin,0,32,0,0
141031,Austin,0,50,0,0
141032,Austin,1,43,0,0
141033,Austin,1,28,1,0
141034,Austin,0,41,0,1
141035,Austin,1,32,0,0
141036,Austin,1,25,0,0
141037,Austin,1,57,1,0
141038,Austin,0,62,0,0
141039,Austin,1,51,1,0
141040,Austin,0,30,0,0
141041,Austin,0,30,1,0
141042,Austin,1,32,0,0
141043,Austin,0,35,1,0
141044,Austin,0,31,0,0
141045,Austin,0,46,1,0
141046,Austin,1,29,0,0
141047,Austin,1,58,0,1
141048,Austin,1,41,0,0
141049,Austin,1,54,0,0
141050,Austin,1,31,0,0
141051,Austin,0,29,0,0
141052,Austin,0,58,0,0
141053,Austin,1,34,0,1
141054,Austin,1,60,0,0
141055,Austin,1,64,0,0
141056,Austin,1,26,0,0
141057,Austin,0,42,0,0
141058,Austin,0,37,0,1
141059,Austin,1,30,0,0
141060,Austin,1,53,0,0
141061,Austin,0,35,0,0
141062,Austin,1,57,0,0
141063,Austin,0,31,0,0
141064,Austin,0,42,0,0
141065,Austin,0,35,0,0
141066,Austin,0,32,1,0
141067,Austin,0,59,0,0
141068,Austin,1,34,0,0
141069,Austin,0,48,0,0
141070,Austin,1,60,0,0
141071,Austin,0,43,1,0
141072,Austin,1,65,0,0
141073,Austin,1,41,0,0
141074,Austin,0,55,0,0
141075,Austin,0,48,0,0
141076,Austin,0,42,1,0
141077,Austin,0,30,0,1
141078,Austin,0,41,1,1
141079,Austin,1,35,0,0
141080,Austin,1,28,0,0
141081,Austin,0,35,0,0
141082,Austin,0,46,1,0
141083,Austin,0,52,0,0
141084,Austin,1,58,1,0
141085,Austin,1,61,0,1
141086,Austin,1,44,1,1
141087,Austin,1,58,0,0
141088,Austin,0,32,1,0
141089,Austin,1,46,0,0
141090,Austin,0,47,1,0
141091,Austin,0,48,0,0
141092,Austin,1,31,0,0
141093,Austin,0,50,0,0
141094,Austin,1,33,0,0
141095,Austin,1,44,0,0
141096,Austin,0,64,0,0
141097,Austin,0,63,0,0
141098,Austin,0,56,1,1
141099,Austin,1,50,0,0
141100,Austin,0,62,0,0
141101,Austin,1,34,0,0
141102,Austin,1,30,0,0
141103,Austin,1,61,0,1
141104,Austin,0,47,0,0
141105,Austin,0,37,0,1
141106,Austin,1,41,1,0
141107,Austin,0,33,0,0
141108,Austin,1,47,1,1
141109,Austin,0,36,1,0
141110,Austin,0,58,0,0
141111,Austin,0,54,0,0
141112,Austin,0,61,0,0
141113,Austin,0,58,0,0
141114,Austin,1,52,0,0
141115,Austin,1,33,1,0
141116,Austin,0,52,1,1
141117,Austin,0,46,0,0
141118,Austin,1,57,0,1
141119,Austin,0,37,0,0
141120,Austin,0,27,1,0
141121,Austin,1,40,0,0
141122,Austin,0,58,1,0
141123,Austin,0,45,0,0
141124,Austin,1,49,0,0
141125,Austin,1,42,1,0
141126,Austin,0,29,1,0
141127,Austin,1,28,1,0
141128,Austin,1,61,0,0
141129,Austin,0,27,0,1
141130,Austin,1,63,0,0
141131,Austin,0,39,1,0
141132,Austin,1,29,1,0
141133,Austin,0,46,0,0
141134,Austin,0,35,1,0
141135,Austin,0,49,1,0
141136,Austin,0,47,0,0
141137,Austin,1,59,0,0
141138,Austin,1,38,0,0
141139,Austin,0,53,0,0
141140,Austin,0,44,0,0
141141,Austin,0,47,0,0
141142,Austin,0,46,0,0
141143,Austin,1,34,0,0
141144,Austin,0,49,0,0
141145,Austin,0,61,0,0
141146,Austin,0,55,0,0
141147,Austin,0,27,0,0
141148,Austin,0,27,1,0
141149,Austin,1,59,0,0
141150,Austin,1,49,0,0
141151,Austin,0,48,0,0
141152,Austin,0,41,0,0
141153,Austin,1,46,0,0
141154,Austin,1,27,1,0
141155,Austin,1,60,0,0
141156,Austin,1,59,0,0
141157,Austin,0,29,0,1
141158,Austin,1,37,1,0
141159,Austin,0,29,0,0
141160,Austin,1,54,0,0
141161,Austin,1,30,0,0
141162,Austin,1,64,0,0
141163,Austin,0,29,0,0
141164,Austin,1,53,0,0
141165,Austin,0,48,0,0
141166,Austin,1,49,0,0
141167,Austin,1,29,0,0
141168,Austin,0,37,0,0
141169,Austin,0,50,0,0
141170,Austin,1,47,0,0
141171,Austin,1,33,0,0
141172,Austin,0,29,0,0
141173,Austin,0,49,0,0
141174,Austin,1,53,0,0
141175,Austin,1,51,0,0
141176,Austin,0,37,1,0
141177,Austin,0,28,0,0
141178,Austin,1,58,1,0
141179,Austin,1,26,1,0
141180,Austin,0,30,1,0
141181,Austin,0,51,0,0
141182,Austin,1,26,1,0
141183,Austin,0,53,1,0
141184,Austin,0,35,1,0
141185,Austin,1,31,0,0
141186,Austin,0,35,1,0
141187,Austin,0,58,1,0
141188,Austin,0,50,0,0
141189,Austin,1,28,0,0
141190,Austin,0,45,0,0
141191,Austin,1,57,0,0
141192,Austin,1,35,1,0
141193,Austin,0,62,0,0
141194,Austin,1,36,0,0
141195,Austin,1,46,0,0
141196,Austin,1,34,0,1
141197,Austin,0,63,0,0
141198,Austin,1,31,1,0
141199,Austin,0,39,0,0
141200,Austin,0,30,0,1
141201,Austin,1,53,1,1
141202,Austin,1,61,0,0
141203,Austin,1,52,0,0
141204,Austin,1,48,0,0
141205,Austin,1,49,0,0
141206,Austin,0,64,1,0
141207,Austin,0,40,0,0
141208,Austin,0,46,0,0
141209,Austin,0,33,0,0
141210,Austin,1,35,0,0
141211,Austin,1,43,1,0
141212,Austin,1,65,0,0
141213,Austin,0,46,1,1
141214,Austin,0,27,0,0
141215,Austin,0,32,0,0
141216,Austin,0,39,0,0
141217,Austin,1,53,0,0
141218,Austin,0,28,0,0
141219,Austin,0,40,0,0
141220,Austin,0,57,1,0
141221,Austin,1,42,0,0
141222,Austin,1,56,0,0
141223,Austin,0,62,1,0
141224,Austin,1,50,0,0
141225,Austin,1,42,0,0
141226,Austin,1,59,0,0
141227,Austin,1,42,0,0
141228,Austin,1,33,0,0
141229,Austin,0,44,0,0
141230,Austin,0,30,0,1
141231,Austin,1,60,0,0
141232,Austin,1,59,0,0
141233,Austin,1,49,0,0
141234,Austin,1,37,0,0
141235,Austin,0,35,0,0
141236,Austin,1,27,0,0
141237,Austin,1,26,0,0
141238,Austin,1,33,0,0
141239,Austin,0,54,0,0
141240,Austin,1,34,0,0
141241,Austin,1,63,0,0
141242,Austin,0,42,0,0
141243,Austin,1,54,0,0
141244,Austin,0,56,0,0
141245,Austin,1,32,0,0
141246,Austin,0,41,0,1
141247,Austin,0,28,0,0
141248,Austin,0,49,1,0
141249,Austin,0,32,0,0
141250,Austin,1,31,0,0
141251,Austin,1,27,1,0
141252,Austin,0,38,0,0
141253,Austin,1,63,0,0
141254,Austin,1,27,0,0
141255,Austin,0,27,0,0
141256,Austin,1,34,1,0
141257,Austin,1,56,0,0
141258,Austin,0,59,0,0
141259,Austin,1,41,0,0
141260,Austin,1,37,1,0
141261,Austin,0,36,0,1
141262,Austin,1,42,0,0
141263,Austin,0,37,0,0
141264,Austin,0,31,0,0
141265,Austin,1,42,0,0
141266,Austin,0,29,1,0
141267,Austin,0,54,0,0
141268,Austin,0,47,0,0
141269,Austin,0,26,0,0
141270,Austin,0,39,0,0
141271,Austin,0,63,0,0
141272,Austin,1,54,0,0
141273,Austin,0,30,0,0
141274,Austin,1,29,0,0
141275,Austin,0,30,0,0
141276,Austin,0,58,0,0
141277,Austin,0,60,0,0
141278,Austin,1,60,0,0
141279,Austin,1,44,0,0
141280,Austin,0,28,1,0
141281,Austin,1,49,0,0
141282,Austin,0,59,1,0
141283,Austin,0,50,1,0
141284,Austin,0,62,0,0
141285,Austin,1,49,0,0
141286,Austin,0,41,0,0
141287,Austin,0,51,0,0
141288,Austin,1,65,1,0
141289,Austin,0,49,0,0
141290,Austin,0,27,1,0
141291,Austin,0,53,0,0
141292,Austin,1,35,0,1
141293,Austin,0,40,0,0
141294,Austin,0,49,0,0
141295,Austin,1,62,1,0
141296,Austin,0,42,0,0
141297,Austin,1,34,1,0
141298,Austin,1,51,1,0
141299,Austin,1,38,0,0
141300,Austin,1,58,1,0
141301,Austin,1,33,0,0
141302,Austin,1,55,0,0
141303,Austin,0,27,0,0
141304,Austin,1,26,0,0
141305,Austin,1,31,0,0
141306,Austin,1,65,0,0
141307,Austin,0,63,0,0
141308,Austin,0,26,0,0
141309,Austin,1,36,0,0
141310,Austin,0,62,0,0
141311,Austin,0,39,0,0
141312,Austin,0,36,0,0
141313,Austin,1,26,1,1
141314,Austin,0,29,0,0
141315,Austin,1,34,0,0
141316,Austin,0,58,0,0
141317,Austin,1,47,0,0
141318,Austin,0,28,0,0
141319,Austin,0,53,0,0
141320,Austin,1,59,0,0
141321,Austin,1,44,0,0
141322,Austin,1,27,0,0
141323,Austin,0,49,0,1
141324,Austin,1,38,1,0
141325,Austin,0,47,0,0
141326,Austin,0,64,0,1
141327,Austin,1,64,0,0
141328,Austin,0,38,0,0
141329,Austin,1,60,1,0
141330,Austin,0,62,0,1
141331,Austin,0,39,1,0
141332,Austin,1,52,0,0
141333,Austin,0,39,0,0
141334,Austin,1,44,1,0
141335,Austin,0,30,0,0
141336,Austin,1,45,0,0
141337,Austin,1,41,1,0
141338,Austin,1,59,0,0
141339,Austin,1,53,0,0
141340,Austin,1,37,0,0
141341,Austin,1,47,0,0
141342,Austin,0,32,0,0
141343,Austin,0,31,0,0
141344,Austin,0,57,1,0
141345,Austin,0,44,0,0
141346,Austin,0,60,0,0
141347,Austin,0,64,0,0
141348,Austin,1,43,0,0
141349,Austin,1,33,0,1
141350,Austin,1,53,0,0
141351,Austin,1,37,0,0
141352,Austin,1,49,1,1
141353,Austin,0,46,0,1
141354,Austin,1,39,0,0
141355,Austin,0,43,0,0
141356,Austin,0,63,1,0
141357,Austin,0,39,0,0
141358,Austin,0,37,0,0
141359,Austin,1,63,0,0
141360,Austin,1,30,0,0
141361,Austin,0,28,0,0
141362,Austin,1,45,0,0
141363,Austin,1,50,0,0
141364,Austin,0,43,0,0
141365,Austin,0,42,1,0
141366,Austin,1,44,0,0
141367,Austin,1,32,0,0
141368,Austin,1,42,0,0
141369,Austin,1,46,0,0
141370,Austin,0,53,0,0
141371,Austin,0,53,0,0
141372,Austin,1,47,1,0
141373,Austin,0,46,0,0
141374,Austin,1,30,0,0
141375,Austin,0,38,0,0
141376,Austin,1,30,0,1
141377,Austin,0,33,1,0
141378,Austin,0,41,0,0
141379,Austin,1,53,1,0
141380,Austin,0,36,0,1
141381,Austin,0,45,0,0
141382,Austin,0,27,0,1
141383,Austin,0,45,0,1
141384,Austin,0,33,1,0
141385,Austin,1,40,0,0
141386,Austin,1,39,0,0
141387,Austin,1,44,0,0
141388,Austin,0,33,0,0
141389,Austin,1,62,0,0
141390,Austin,1,50,0,0
141391,Austin,0,25,0,0
141392,Austin,1,47,0,0
141393,Austin,0,52,1,0
141394,Austin,1,62,1,0
141395,Austin,0,39,0,0
141396,Austin,0,29,0,1
141397,Austin,0,50,0,0
141398,Austin,0,26,1,0
141399,Austin,0,52,0,0
141400,Austin,0,28,1,0
141401,Austin,0,46,1,0
141402,Austin,0,34,0,0
141403,Austin,0,33,1,0
141404,Austin,0,52,0,0
141405,Austin,0,60,1,0
141406,Austin,0,42,1,0
141407,Austin,0,31,0,0
141408,Austin,1,51,1,1
141409,Austin,0,58,0,0
141410,Austin,1,49,0,1
141411,Austin,1,65,0,0
141412,Austin,0,63,0,0
